Escala,Buque,Estado,Llegada,Salida,Puerto de escala,UN/LOCODE,Terminal,Consignatario buque,Línea regular
1202200432,RHODOS,Prevista,2459609.458333333,2459610.875,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200432,RHODOS,Prevista,2459610.0,2459610.875,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200432,RHODOS,Prevista,2459609.708333333,2459612.875,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200432,RHODOS,Autorizada,2459609.708333333,2459612.875,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200432,RHODOS,Autorizada,2459611.96875,2459613.208333333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200432,RHODOS,Operando,2459611.96875,2459613.208333333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200432,RHODOS,Finalizada,2459611.96875,2459613.5555555555,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200433,CAROLINA STAR,Prevista,2459617.458333333,2459618.625,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200433,CAROLINA STAR,Prevista,2459619.0,2459620.625,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200433,CAROLINA STAR,Prevista,2459619.1666666665,2459620.625,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200433,CAROLINA STAR,Prevista,2459618.9375,2459620.375,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200433,CAROLINA STAR,Autorizada,2459618.9375,2459620.375,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200433,CAROLINA STAR,Autorizada,2459619.0131944446,2459620.375,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200433,CAROLINA STAR,Operando,2459619.0131944446,2459620.375,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200433,CAROLINA STAR,Finalizada,2459619.0131944446,2459620.40625,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200434,AZARGOUN,Prevista,2459609.708333333,2459610.645833333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"OCIDENAVE ESPAÑA, S.L.",IRIS - HDASCO / ECL
1202200434,AZARGOUN,Prevista,2459617.708333333,2459618.645833333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"OCIDENAVE ESPAÑA, S.L.",IRIS - HDASCO / ECL
1202200434,AZARGOUN,Prevista,2459618.708333333,2459619.645833333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"OCIDENAVE ESPAÑA, S.L.",IRIS - HDASCO / ECL
1202200434,AZARGOUN,Prevista,2459619.458333333,2459620.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"OCIDENAVE ESPAÑA, S.L.",IRIS - HDASCO / ECL
1202200434,AZARGOUN,Prevista,2459619.458333333,2459620.6666666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"OCIDENAVE ESPAÑA, S.L.",IRIS - HDASCO / ECL
1202200434,AZARGOUN,Prevista,2459619.5416666665,2459620.6666666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"OCIDENAVE ESPAÑA, S.L.",IRIS - HDASCO / ECL
1202200434,AZARGOUN,Prevista,2459619.625,2459620.6666666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"OCIDENAVE ESPAÑA, S.L.",IRIS - HDASCO / ECL
1202200434,AZARGOUN,Autorizada,2459619.625,2459620.6666666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"OCIDENAVE ESPAÑA, S.L.",IRIS - HDASCO / ECL
1202200434,AZARGOUN,Autorizada,2459619.595833333,2459620.6666666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"OCIDENAVE ESPAÑA, S.L.",IRIS - HDASCO / ECL
1202200434,AZARGOUN,Autorizada,2459619.595833333,2459620.9166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"OCIDENAVE ESPAÑA, S.L.",IRIS - HDASCO / ECL
1202200434,AZARGOUN,Autorizada,2459619.595833333,2459621.145833333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"OCIDENAVE ESPAÑA, S.L.",IRIS - HDASCO / ECL
1202200434,AZARGOUN,Autorizada,2459619.595833333,2459621.145833333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"OCIDENAVE ESPAÑA, S.L.",IRIS - HDASCO / ECL
1202200434,AZARGOUN,Operando,2459619.595833333,2459621.145833333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"OCIDENAVE ESPAÑA, S.L.",IRIS - HDASCO / ECL
1202200434,AZARGOUN,Finalizada,2459619.595833333,2459621.326388889,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"OCIDENAVE ESPAÑA, S.L.",IRIS - HDASCO / ECL
1202200435,GNV BRIDGE,Prevista,2459597.2291666665,2459597.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200435,GNV BRIDGE,Autorizada,2459597.2291666665,2459597.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200435,GNV BRIDGE,Autorizada,2459597.2506944444,2459597.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200435,GNV BRIDGE,Operando,2459597.2506944444,2459597.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200435,GNV BRIDGE,Finalizada,2459597.2506944444,2459597.427083333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200436,KRISTINA,Prevista,2459623.75,2459624.875,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200436,KRISTINA,Prevista,2459623.4791666665,2459624.875,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200436,KRISTINA,Prevista,2459623.4791666665,2459624.625,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200436,KRISTINA,Prevista,2459623.2916666665,2459624.708333333,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200436,KRISTINA,Prevista,2459623.208333333,2459624.375,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200436,KRISTINA,Autorizada,2459623.208333333,2459624.375,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200436,KRISTINA,Autorizada,2459623.5125,2459624.375,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200436,KRISTINA,Operando,2459623.5125,2459624.375,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200436,KRISTINA,Finalizada,2459623.5125,2459625.1006944445,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"CMA CGM IBERICA,S.A.",CMA-CGM - MEDCARIBE
1202200437,MAJESTIC,Prevista,2459597.1875,2459597.520833333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200437,MAJESTIC,Autorizada,2459597.1875,2459597.520833333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200437,MAJESTIC,Autorizada,2459597.175694444,2459597.520833333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200437,MAJESTIC,Operando,2459597.175694444,2459597.520833333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200437,MAJESTIC,Finalizada,2459597.175694444,2459597.5243055555,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200439,GNV BRIDGE,Prevista,2459598.2291666665,2459598.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200439,GNV BRIDGE,Autorizada,2459598.2291666665,2459598.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200439,GNV BRIDGE,Autorizada,2459598.2527777776,2459598.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200439,GNV BRIDGE,Operando,2459598.2527777776,2459598.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200439,GNV BRIDGE,Finalizada,2459598.2527777776,2459598.4305555555,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200440,GNV BRIDGE,Prevista,2459599.2291666665,2459599.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200440,GNV BRIDGE,Autorizada,2459599.2291666665,2459599.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200440,GNV BRIDGE,Autorizada,2459599.251388889,2459599.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200440,GNV BRIDGE,Operando,2459599.251388889,2459599.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200440,GNV BRIDGE,Finalizada,2459599.251388889,2459599.4305555555,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200441,GNV BRIDGE,Prevista,2459600.2291666665,2459600.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200441,GNV BRIDGE,Autorizada,2459600.2291666665,2459600.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200441,GNV BRIDGE,Autorizada,2459600.255555556,2459600.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200441,GNV BRIDGE,Operando,2459600.255555556,2459600.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200441,GNV BRIDGE,Finalizada,2459600.255555556,2459600.434027778,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200442,GNV BRIDGE,Prevista,2459601.2291666665,2459601.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200442,GNV BRIDGE,Prevista,2459601.2291666665,2459601.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200442,GNV BRIDGE,Autorizada,2459601.2291666665,2459601.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200442,GNV BRIDGE,Autorizada,2459601.25,2459601.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200442,GNV BRIDGE,Operando,2459601.25,2459601.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200442,GNV BRIDGE,Finalizada,2459601.25,2459601.420138889,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200444,GNV SEALAND,Prevista,2459598.1875,2459598.520833333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200444,GNV SEALAND,Autorizada,2459598.1875,2459598.520833333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200444,GNV SEALAND,Autorizada,2459598.1666666665,2459598.520833333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200444,GNV SEALAND,Operando,2459598.1666666665,2459598.520833333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200444,GNV SEALAND,Finalizada,2459598.1666666665,2459598.53125,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200445,GNV SEALAND,Prevista,2459599.1875,2459599.520833333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200445,GNV SEALAND,Autorizada,2459599.1875,2459599.520833333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200445,GNV SEALAND,Autorizada,2459599.1743055554,2459599.520833333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200445,GNV SEALAND,Operando,2459599.1743055554,2459599.520833333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200445,GNV SEALAND,Finalizada,2459599.1743055554,2459599.5381944445,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200446,MAJESTIC,Prevista,2459600.1875,2459600.520833333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200446,MAJESTIC,Autorizada,2459600.1875,2459600.520833333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200446,MAJESTIC,Autorizada,2459600.167361111,2459600.520833333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200446,MAJESTIC,Operando,2459600.167361111,2459600.520833333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200446,MAJESTIC,Finalizada,2459600.167361111,2459600.5381944445,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200447,MAJESTIC,Prevista,2459601.1875,2459601.520833333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200447,MAJESTIC,Prevista,2459601.083333333,2459601.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200447,MAJESTIC,Prevista,2459601.083333333,2459602.0416666665,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200447,MAJESTIC,Autorizada,2459601.083333333,2459602.0416666665,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200447,MAJESTIC,Autorizada,2459601.0888888887,2459602.0416666665,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200447,MAJESTIC,Operando,2459601.0888888887,2459602.0416666665,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200447,MAJESTIC,Operando,2459601.0888888887,2459602.0416666665,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200447,MAJESTIC,Finalizada,2459601.0888888887,2459601.520833333,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200449,TENACIA,Prevista,2459603.2291666665,2459603.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200449,TENACIA,Autorizada,2459603.2291666665,2459603.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200449,TENACIA,Autorizada,2459603.246527778,2459603.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200449,TENACIA,Operando,2459603.246527778,2459603.4375,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200449,TENACIA,Finalizada,2459603.246527778,2459603.4305555555,VALENCIA,ESVLC,"E. ERHARDT Y CIA., S.A.","M.S.C. ESPAÑA, S.L.U.",GRANDI NAVI VELOCI (GNV)
1202200450,QUEEN ELIZABETH,Prevista,2459603.78125,2459604.2291666665,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.","ROCA MONZO, S.L.",CRUCEROS
1202200450,QUEEN ELIZABETH,Prevista,2459604.78125,2459605.2291666665,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.","ROCA MONZO, S.L.",CRUCEROS
1202200450,QUEEN ELIZABETH,Autorizada,2459604.78125,2459605.2291666665,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.","ROCA MONZO, S.L.",CRUCEROS
1202200450,QUEEN ELIZABETH,Autorizada,2459604.7722222223,2459605.2291666665,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.","ROCA MONZO, S.L.",CRUCEROS
1202200450,QUEEN ELIZABETH,Operando,2459604.7722222223,2459605.2291666665,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.","ROCA MONZO, S.L.",CRUCEROS
1202200450,QUEEN ELIZABETH,Finalizada,2459604.7722222223,2459605.1875,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.","ROCA MONZO, S.L.",CRUCEROS
1202200452,NEPTUNE KEFALONIA,Prevista,2459600.75,2459601.125,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.","ROCA MONZO, S.L.",NEPTUNE LINES
1202200452,NEPTUNE KEFALONIA,Prevista,2459601.75,2459602.125,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.","ROCA MONZO, S.L.",NEPTUNE LINES
1202200452,NEPTUNE KEFALONIA,Prevista,2459601.9791666665,2459602.625,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.","ROCA MONZO, S.L.",NEPTUNE LINES
1202200452,NEPTUNE KEFALONIA,Autorizada,2459601.9791666665,2459602.625,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.","ROCA MONZO, S.L.",NEPTUNE LINES
1202200452,NEPTUNE KEFALONIA,Operando,2459601.972222222,2459602.625,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.","ROCA MONZO, S.L.",NEPTUNE LINES
1202200452,NEPTUNE KEFALONIA,Finalizada,2459601.972222222,2459602.577777778,VALENCIA,ESVLC,"VALENCIA TERMINAL EUROPA, S.A.","ROCA MONZO, S.L.",NEPTUNE LINES
1202200453,MSC VITTORIA,Prevista,2459604.75,2459605.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MEDUSEC (MSC)
1202200453,MSC VITTORIA,Prevista,2459603.75,2459604.4166666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MEDUSEC (MSC)
1202200453,MSC VITTORIA,Prevista,2459604.0,2459605.1666666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MEDUSEC (MSC)
1202200453,MSC VITTORIA,Autorizada,2459604.0,2459605.1666666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MEDUSEC (MSC)
1202200453,MSC VITTORIA,Prevista,2459604.4166666665,2459605.6666666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MEDUSEC (MSC)
1202200453,MSC VITTORIA,Prevista,2459604.4166666665,2459605.6666666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MEDUSEC (MSC)
1202200453,MSC VITTORIA,Autorizada,2459604.4166666665,2459605.6666666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MEDUSEC (MSC)
1202200453,MSC VITTORIA,Autorizada,2459604.379166667,2459605.6666666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MEDUSEC (MSC)
1202200453,MSC VITTORIA,Operando,2459604.379166667,2459605.6666666665,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MEDUSEC (MSC)
1202200453,MSC VITTORIA,Finalizada,2459604.379166667,2459605.78125,VALENCIA,ESVLC,CSP IBERIAN VALENCIA TMNAL SAU,"M.S.C. ESPAÑA, S.L.U.",MEDUSEC (MSC)
1202200454,ESKE,Prevista,2459598.75,2459599.7916666665,VALENCIA,ESVLC,"GALP ENERGIA ESPAÑA, S.A.U.","BERGE MARITIMA, S.L.U",SERV. DE TRANSPORTE DE GRANEL LÍQUIDO
1202200454,ESKE,Prevista,2459597.6875,2459598.1041666665,VALENCIA,ESVLC,"TERMINALES PORTUARIAS, S.L.","BERGE MARITIMA, S.L.U",SERV. DE TRANSPORTE DE GRANEL LÍQUIDO
1202200454,ESKE,Autorizada,2459597.6875,2459598.1041666665,VALENCIA,ESVLC,"TERMINALES PORTUARIAS, S.L.","BERGE MARITIMA, S.L.U",SERV. DE TRANSPORTE DE GRANEL LÍQUIDO
1202200454,ESKE,Autorizada,2459597.685416667,2459598.1041666665,VALENCIA,ESVLC,"TERMINALES PORTUARIAS, S.L.","BERGE MARITIMA, S.L.U",SERV. DE TRANSPORTE DE GRANEL LÍQUIDO
1202200454,ESKE,Operando,2459597.685416667,2459598.1041666665,VALENCIA,ESVLC,"TERMINALES PORTUARIAS, S.L.","BERGE MARITIMA, S.L.U",SERV. DE TRANSPORTE DE GRANEL LÍQUIDO
1202200454,ESKE,Operando,2459597.685416667,2459598.2291666665,VALENCIA,ESVLC,"TERMINALES PORTUARIAS, S.L.","BERGE MARITIMA, S.L.U",SERV. DE TRANSPORTE DE GRANEL LÍQUIDO
1202200454,ESKE,Finalizada,2459597.685416667,2459598.296527778,VALENCIA,ESVLC,"TERMINALES PORTUARIAS, S.L.","BERGE MARITIMA, S.L.U",SERV. DE TRANSPORTE DE GRANEL LÍQUIDO
1202200455,SILVER CINDY,Prevista,2459598.25,2459598.7916666665,VALENCIA,ESVLC,"TERMINALES PORTUARIAS, S.L.","SIMON MONTOLIO Y CIA.,S.A.",SERV. DE TRANSPORTE DE GRANEL LÍQUIDO
1202200455,SILVER CINDY,Prevista,2459598.5625,2459599.125,VALENCIA,ESVLC,"TERMINALES PORTUARIAS, S.L.","SIMON MONTOLIO Y CIA.,S.A.",SERV. DE TRANSPORTE DE GRANEL LÍQUIDO
1202200455,SILVER CINDY,Prevista,2459598.625,2459599.25,VALENCIA,ESVLC,"TERMINALES PORTUARIAS, S.L.","SIMON MONTOLIO Y CIA.,S.A.",SERV. DE TRANSPORTE DE GRANEL LÍQUIDO
